tarea,tick_ms,us_inicio,us_fin,duracion_us
TrabajoB,3642,4771943,4772989,1046
TrabajoA,3643,4772989,4774021,1032
TrabajoB,3644,4774021,4775120,1099
TrabajoA,3645,4775120,4776164,1044
TrabajoB,3646,4776164,4777196,1032
TrabajoA,3647,4777196,4778355,1159
TrabajoB,3648,4778355,4779456,1101
TrabajoA,3649,4779456,4780573,1117
TrabajoB,3650,4780573,4781606,1033
TrabajoA,3651,4781606,4782640,1034
TrabajoB,3652,4782640,4783673,1033
TrabajoA,3653,4783673,4784707,1034
TrabajoB,3654,4784707,4785741,1034
TrabajoA,3655,4785741,4786775,1034
TrabajoB,3656,4786775,4787811,1036
TrabajoA,3657,4787811,4788845,1034
TrabajoB,3658,4788845,4789959,1114
TrabajoA,3659,4789959,4791086,1127
TrabajoB,3660,4791086,4792164,1078
TrabajoA,3661,4792164,4793201,1037
TrabajoB,3662,4793201,4794246,1045
TrabajoA,3663,4794246,4796243,1997
TrabajoB,3664,4796243,4797747,1504
TrabajoA,3665,4797747,4799742,1995
TrabajoB,3666,4799742,4801737,1995
TrabajoA,3667,4801737,4803733,1996
TrabajoB,3668,4803733,4805729,1996
TrabajoA,3669,4805729,4806820,1091
TrabajoB,3670,4806820,4807930,1110
TrabajoA,3671,4807930,4809097,1167
TrabajoB,3672,4809097,4810133,1036
TrabajoA,3673,4810133,4811170,1037
TrabajoB,3674,4811170,4812210,1040
TrabajoA,3675,4812210,4813246,1036
TrabajoB,3676,4813246,4814284,1038
TrabajoA,3677,4814284,4815321,1037
TrabajoB,3678,4815321,4816359,1038
TrabajoA,3679,4816359,4817395,1036
TrabajoB,3680,4817395,4818488,1093
TrabajoA,3681,4818488,4819525,1037
TrabajoB,3682,4819525,4820623,1098
TrabajoA,3683,4820623,4821714,1091
TrabajoB,3684,4821714,4822826,1112
TrabajoA,3685,4822826,4823866,1040
TrabajoB,3686,4823866,4824903,1037
TrabajoA,3687,4824903,4825940,1037
TrabajoB,3688,4825940,4826976,1036
TrabajoA,3689,4826976,4828014,1038
TrabajoB,3690,4828014,4829051,1037
TrabajoA,3691,4829051,4830141,1090
TrabajoB,3692,4830141,4831182,1041
TrabajoA,3693,4831182,4832249,1067
TrabajoB,3694,4832249,4833287,1038
TrabajoA,3695,4833287,4834324,1037
TrabajoB,3696,4834324,4835839,1515
TrabajoA,3697,4835839,4837835,1996
TrabajoB,3698,4837835,4839826,1991
TrabajoA,3699,4839826,4841822,1996
TrabajoB,3700,4841822,4843816,1994
TrabajoA,3701,4843816,4845810,1994
TrabajoB,3702,4845810,4847805,1995
TrabajoA,3703,4847805,4849799,1994
TrabajoB,3704,4849799,4851794,1995
TrabajoA,3705,4851794,4853819,2025
TrabajoB,3706,4853819,4855791,1972
TrabajoA,3707,4855791,4857780,1989
TrabajoB,3708,4857780,4859042,1262
TrabajoA,3709,4859042,4860147,1105
TrabajoB,3710,4860147,4861184,1037
TrabajoA,3711,4861184,4862221,1037
TrabajoB,3712,4862221,4863258,1037
TrabajoA,3713,4863258,4864295,1037
TrabajoB,3714,4864295,4865332,1037
TrabajoA,3715,4865332,4866369,1037
TrabajoB,3716,4866369,4867409,1040
TrabajoA,3717,4867409,4868537,1128
TrabajoB,3718,4868537,4869578,1041
TrabajoA,3719,4869578,4870650,1072
TrabajoB,3720,4870650,4871779,1129
TrabajoA,3721,4871779,4872869,1090
TrabajoB,3722,4872869,4873938,1069
TrabajoA,3723,4873938,4874969,1031
TrabajoB,3724,4874969,4876003,1034
TrabajoA,3725,4876003,4877038,1035
TrabajoB,3726,4877038,4878074,1036
TrabajoA,3727,4878074,4879109,1035
TrabajoB,3728,4879109,4880144,1035
TrabajoA,3729,4880144,4881181,1037
TrabajoB,3730,4881181,4882245,1064
TrabajoA,3731,4882245,4883378,1133
TrabajoB,3732,4883378,4884470,1092
TrabajoA,3733,4884470,4885496,1026
TrabajoB,3734,4885496,4886586,1090
TrabajoA,3735,4886586,4888107,1521
TrabajoB,3736,4888107,4889606,1499
TrabajoA,3737,4889606,4891603,1997
TrabajoB,3738,4891603,4893597,1994
TrabajoA,3739,4893597,4895592,1995
TrabajoB,3740,4895592,4897586,1994
TrabajoA,3741,4897586,4899586,2000
TrabajoB,3742,4899586,4900746,1160
TrabajoA,3743,4900746,4901830,1084
TrabajoB,3744,4901830,4902864,1034
TrabajoA,3745,4902864,4903900,1036
TrabajoB,3746,4903900,4904934,1034
TrabajoA,3747,4904934,4905969,1035
TrabajoB,3748,4905969,4907003,1034
TrabajoA,3749,4907003,4908037,1034
TrabajoB,3750,4908037,4909074,1037
TrabajoA,3751,4909074,4910104,1030
TrabajoB,3752,4910104,4911141,1037
TrabajoA,3753,4911141,4912175,1034
TrabajoB,3754,4912175,4913284,1109
TrabajoA,3755,4913284,4914396,1112
TrabajoB,3756,4914396,4915420,1024
TrabajoA,3757,4915420,4916451,1031
TrabajoB,3758,4916451,4917484,1033
TrabajoA,3759,4917484,4918514,1030
TrabajoB,3760,4918514,4919546,1032
TrabajoA,3761,4919546,4920578,1032
TrabajoB,3762,4920578,4921610,1032
TrabajoA,3763,4921610,4922641,1031
TrabajoB,3764,4922641,4923704,1063
TrabajoA,3765,4923704,4924970,1266
TrabajoB,3766,4924970,4926057,1087
TrabajoA,3767,4926057,4927088,1031
TrabajoB,3768,4927088,4928606,1518
TrabajoA,3769,4928606,4930109,1503
TrabajoB,3770,4930109,4932102,1993
TrabajoA,3771,4932102,4934097,1995
TrabajoB,3772,4934097,4936092,1995
TrabajoA,3773,4936092,4938087,1995
TrabajoB,3774,4938087,4940083,1996
TrabajoA,3775,4940083,4942075,1992
TrabajoB,3776,4942075,4944070,1995
TrabajoA,3777,4944070,4946077,2007
TrabajoB,3778,4946077,4948065,1988
TrabajoA,3779,4948065,4950055,1990
TrabajoB,3780,4950055,4951137,1082
TrabajoA,3781,4951137,4952174,1037
TrabajoB,3782,4952174,4953242,1068
TrabajoA,3783,4953242,4954297,1055
TrabajoB,3784,4954297,4955330,1033
TrabajoA,3785,4955330,4956358,1028
TrabajoB,3786,4956358,4957408,1050
TrabajoA,3787,4957408,4958456,1048
TrabajoB,3788,4958456,4959490,1034
TrabajoA,3789,4959490,4960526,1036
TrabajoB,3790,4960526,4961667,1141
TrabajoA,3791,4961667,4962724,1057
TrabajoB,3792,4962724,4963810,1086
TrabajoA,3793,4963810,4964866,1056
TrabajoB,3794,4964866,4965927,1061
TrabajoA,3795,4965927,4966960,1033
TrabajoB,3796,4966960,4967993,1033
TrabajoA,3797,4967993,4969027,1034
TrabajoB,3798,4969027,4970061,1034
TrabajoA,3799,4970061,4971103,1042
TrabajoB,3800,4971103,4972170,1067
TrabajoA,3801,4972170,4973240,1070
TrabajoB,3802,4973240,4974286,1046
TrabajoA,3803,4974286,4975374,1088
TrabajoB,3804,4975374,4976516,1142
TrabajoA,3805,4976516,4977609,1093
TrabajoB,3806,4977609,4978646,1037
TrabajoA,3807,4978646,4980165,1519
TrabajoB,3808,4980165,4981667,1502
TrabajoA,3809,4981667,4983664,1997
TrabajoB,3810,4983664,4985659,1995
TrabajoA,3811,4985659,4987659,2000
TrabajoB,3812,4987659,4989648,1989
TrabajoA,3813,4989648,4991219,1571
TrabajoB,3814,4991219,4992443,1224
TrabajoA,3815,4992443,4993529,1086
TrabajoB,3816,4993529,4994560,1031
TrabajoA,3817,4994560,4995594,1034
TrabajoB,3818,4995594,4996628,1034
TrabajoA,3819,4996628,4997662,1034
TrabajoB,3820,4997662,4998694,1032
TrabajoA,3821,4998694,4999728,1034
TrabajoB,3822,4999728,5000762,1034
TrabajoA,3823,5000762,5001795,1033
TrabajoB,3824,5001795,5002914,1119
TrabajoA,3825,5002914,5004021,1107
TrabajoB,3826,5004021,5005134,1113
TrabajoA,3827,5005134,5006167,1033
TrabajoB,3828,5006167,5007230,1063
TrabajoA,3829,5007230,5008263,1033
TrabajoB,3830,5008263,5009295,1032
TrabajoA,3831,5009295,5010328,1033
TrabajoB,3832,5010328,5011360,1032
TrabajoA,3833,5011360,5012407,1047
TrabajoB,3834,5012407,5013440,1033
TrabajoA,3835,5013440,5014501,1061
TrabajoB,3836,5014501,5015616,1115
TrabajoA,3837,5015616,5016729,1113
TrabajoB,3838,5016729,5017812,1083
TrabajoA,3839,5017812,5018856,1044
TrabajoB,3840,5018856,5019887,1031
TrabajoA,3841,5019887,5021887,2000
TrabajoB,3842,5021887,5023391,1504
TrabajoA,3843,5023391,5025384,1993
TrabajoB,3844,5025384,5027378,1994
TrabajoA,3845,5027378,5029372,1994
TrabajoB,3846,5029372,5031367,1995
TrabajoA,3847,5031367,5032510,1143
TrabajoB,3848,5032510,5033637,1127
TrabajoA,3849,5033637,5034699,1062
TrabajoB,3850,5034699,5035732,1033
TrabajoA,3851,5035732,5036767,1035
TrabajoB,3852,5036767,5037872,1105
TrabajoA,3853,5037872,5038914,1042
TrabajoB,3854,5038914,5039946,1032
TrabajoA,3855,5039946,5040981,1035
TrabajoB,3856,5040981,5042015,1034
TrabajoA,3857,5042015,5043050,1035
TrabajoB,3858,5043050,5044152,1102
TrabajoA,3859,5044152,5045218,1066
TrabajoB,3860,5045218,5046337,1119
TrabajoA,3861,5046337,5047428,1091
TrabajoB,3862,5047428,5048468,1040
TrabajoA,3863,5048468,5049509,1041
TrabajoB,3864,5049509,5050549,1040
TrabajoA,3865,5050549,5051588,1039
TrabajoB,3866,5051588,5052626,1038
TrabajoA,3867,5052626,5053745,1119
TrabajoB,3868,5053745,5054784,1039
TrabajoA,3869,5054784,5055869,1085
TrabajoB,3870,5055869,5057002,1133
TrabajoA,3871,5057002,5058040,1038
TrabajoB,3872,5058040,5059560,1520
TrabajoA,3873,5059560,5060678,1118
TrabajoB,3874,5060678,5061708,1030
TrabajoA,3875,5061708,5063227,1519
TrabajoB,3876,5063227,5064726,1499
TrabajoA,3877,5064726,5066723,1997
TrabajoB,3878,5066723,5067788,1065
TrabajoA,3879,5067788,5069723,1935
TrabajoB,3880,5069723,5071714,1991
TrabajoA,3881,5071714,5073705,1991
TrabajoB,3882,5073705,5075700,1995
TrabajoA,3883,5075700,5077694,1994
TrabajoB,3884,5077694,5079688,1994
TrabajoA,3885,5079688,5081683,1995
TrabajoB,3886,5081683,5083678,1995
TrabajoA,3887,5083678,5085674,1996
TrabajoB,3888,5085674,5087672,1998
TrabajoA,3889,5087672,5089662,1990
TrabajoB,3890,5089662,5091656,1994
TrabajoA,3891,5091656,5093654,1998
TrabajoB,3892,5093654,5095646,1992
TrabajoA,3893,5095646,5096765,1119
TrabajoB,3894,5096765,5097831,1066
TrabajoA,3895,5097831,5098870,1039
TrabajoB,3896,5098870,5099932,1062
TrabajoA,3897,5099932,5100972,1040
TrabajoB,3898,5100972,5102013,1041
TrabajoA,3899,5102013,5103054,1041
TrabajoB,3900,5103054,5104097,1043
TrabajoA,3901,5104097,5105136,1039
TrabajoB,3902,5105136,5106177,1041
TrabajoA,3903,5106177,5107249,1072
TrabajoB,3904,5107249,5108320,1071
TrabajoA,3905,5108320,5109422,1102
TrabajoB,3906,5109422,5110537,1115
TrabajoA,3907,5110537,5111607,1070
TrabajoB,3908,5111607,5112646,1039
TrabajoA,3909,5112646,5113673,1027
TrabajoB,3910,5113673,5114721,1048
TrabajoA,3911,5114721,5115796,1075
TrabajoB,3912,5115796,5116900,1104
TrabajoA,3913,5116900,5118012,1112
TrabajoB,3914,5118012,5119214,1202
TrabajoA,3915,5119214,5120311,1097
TrabajoB,3916,5120311,5121459,1148
TrabajoA,3917,5121459,5122526,1067
TrabajoB,3918,5122526,5123570,1044
TrabajoA,3919,5123570,5124671,1101
TrabajoB,3920,5124671,5126189,1518
TrabajoA,3921,5126189,5127690,1501
TrabajoB,3922,5127690,5129687,1997
TrabajoA,3923,5129687,5131684,1997
TrabajoB,3924,5131684,5133676,1992
TrabajoA,3925,5133676,5135671,1995
TrabajoB,3926,5135671,5137666,1995
TrabajoA,3927,5137666,5139661,1995
TrabajoB,3928,5139661,5141654,1993
TrabajoA,3929,5141654,5143649,1995
TrabajoB,3930,5143649,5145644,1995
TrabajoA,3931,5145644,5147642,1998
TrabajoB,3932,5147642,5148814,1172
TrabajoA,3933,5148814,5149906,1092
TrabajoB,3934,5149906,5150943,1037
TrabajoA,3935,5150943,5151979,1036
TrabajoB,3936,5151979,5153016,1037
TrabajoA,3937,5153016,5154082,1066
TrabajoB,3938,5154082,5155123,1041
TrabajoA,3939,5155123,5156154,1031
TrabajoB,3940,5156154,5157189,1035
TrabajoA,3941,5157189,5158224,1035
TrabajoB,3942,5158224,5159296,1072
TrabajoA,3943,5159296,5160385,1089
TrabajoB,3944,5160385,5161480,1095
TrabajoA,3945,5161480,5162513,1033
TrabajoB,3946,5162513,5163606,1093
TrabajoA,3947,5163606,5164639,1033
TrabajoB,3948,5164639,5165672,1033
TrabajoA,3949,5165672,5166705,1033
TrabajoB,3950,5166705,5167739,1034
TrabajoA,3951,5167739,5168787,1048
TrabajoB,3952,5168787,5169821,1034
TrabajoA,3953,5169821,5170891,1070
TrabajoB,3954,5170891,5171984,1093
TrabajoA,3955,5171984,5173070,1086
TrabajoB,3956,5173070,5174104,1034
TrabajoA,3957,5174104,5175201,1097
TrabajoB,3958,5175201,5176377,1176
TrabajoA,3959,5176377,5177835,1458
TrabajoB,3960,5177835,5179334,1499
TrabajoA,3961,5179334,5181332,1998
TrabajoB,3962,5181332,5183331,1999
TrabajoA,3963,5183331,5185321,1990
TrabajoB,3964,5185321,5187322,2001
TrabajoA,3965,5187322,5188869,1547
TrabajoB,3966,5188869,5189910,1041
TrabajoA,3967,5189910,5191070,1160
TrabajoB,3968,5191070,5192184,1114
TrabajoA,3969,5192184,5193223,1039
TrabajoB,3970,5193223,5194264,1041
TrabajoA,3971,5194264,5195292,1028
TrabajoB,3972,5195292,5196335,1043
TrabajoA,3973,5196335,5197372,1037
TrabajoB,3974,5197372,5198411,1039
TrabajoA,3975,5198411,5199448,1037
TrabajoB,3976,5199448,5200542,1094
TrabajoA,3977,5200542,5201667,1125
TrabajoB,3978,5201667,5202754,1087
TrabajoA,3979,5202754,5203798,1044
TrabajoB,3980,5203798,5204858,1060
TrabajoA,3981,5204858,5205946,1088
TrabajoB,3982,5205946,5206984,1038
TrabajoA,3983,5206984,5208055,1071
TrabajoB,3984,5208055,5209082,1027
TrabajoA,3985,5209082,5210127,1045
TrabajoB,3986,5210127,5211171,1044
TrabajoA,3987,5211171,5212217,1046
TrabajoB,3988,5212217,5213250,1033
TrabajoA,3989,5213250,5214337,1087
TrabajoB,3990,5214337,5215448,1111
TrabajoA,3991,5215448,5216483,1035
TrabajoB,3992,5216483,5217517,1034
TrabajoA,3993,5217517,5219516,1999
TrabajoB,3994,5219516,5221512,1996
TrabajoA,3995,5221512,5223509,1997
TrabajoB,3996,5223509,5225501,1992
TrabajoA,3997,5225501,5227522,2021
TrabajoB,3998,5227522,5229489,1967
TrabajoA,3999,5229489,5231484,1995
TrabajoB,4000,5231484,5232576,1092
TrabajoA,4001,5232576,5233609,1033
TrabajoB,4002,5233609,5234643,1034
TrabajoA,4003,5234643,5235676,1033
TrabajoB,4004,5235676,5236710,1034
TrabajoA,4005,5236710,5237744,1034
TrabajoB,4006,5237744,5238889,1145
TrabajoA,4007,5238889,5239932,1043
TrabajoB,4008,5239932,5240971,1039
TrabajoA,4009,5240971,5242048,1077
TrabajoB,4010,5242048,5243120,1072
TrabajoA,4011,5243120,5244212,1092
TrabajoB,4012,5244212,5245307,1095
TrabajoA,4013,5245307,5246372,1065
TrabajoB,4014,5246372,5247403,1031
TrabajoA,4015,5247403,5248437,1034
TrabajoB,4016,5248437,5249462,1025
TrabajoA,4017,5249462,5251462,2000
TrabajoB,4018,5251462,5253456,1994
TrabajoA,4019,5253456,5254634,1178
TrabajoB,4020,5254634,5255756,1122
TrabajoA,4021,5255756,5256819,1063
TrabajoB,4022,5256819,5257909,1090
TrabajoA,4023,5257909,5258955,1046
TrabajoB,4024,5258955,5259986,1031
TrabajoA,4025,5259986,5261019,1033
TrabajoB,4026,5261019,5262050,1031
TrabajoA,4027,5262050,5264047,1997
TrabajoB,4028,5264047,5265549,1502
TrabajoA,4029,5265549,5267545,1996
TrabajoB,4030,5267545,5269541,1996
TrabajoA,4031,5269541,5271537,1996
TrabajoB,4032,5271537,5273533,1996
TrabajoA,4033,5273533,5274604,1071
TrabajoB,4034,5274604,5275659,1055
TrabajoA,4035,5275659,5276715,1056
TrabajoB,4036,5276715,5277746,1031
TrabajoA,4037,5277746,5278778,1032
TrabajoB,4038,5278778,5279810,1032
TrabajoA,4039,5279810,5280842,1032
TrabajoB,4040,5280842,5281872,1030
TrabajoA,4041,5281872,5282904,1032
TrabajoB,4042,5282904,5283936,1032
TrabajoA,4043,5283936,5284995,1059
TrabajoB,4044,5284995,5286193,1198
TrabajoA,4045,5286193,5287236,1043
TrabajoB,4046,5287236,5288273,1037
TrabajoA,4047,5288273,5289350,1077
TrabajoB,4048,5289350,5290439,1089
TrabajoA,4049,5290439,5291476,1037
TrabajoB,4050,5291476,5292512,1036
TrabajoA,4051,5292512,5293549,1037
TrabajoB,4052,5293549,5294586,1037
TrabajoA,4053,5294586,5295623,1037
TrabajoB,4054,5295623,5296660,1037
TrabajoA,4055,5296660,5297804,1144
TrabajoB,4056,5297804,5298916,1112
TrabajoA,4057,5298916,5299957,1041
TrabajoB,4058,5299957,5301125,1168
TrabajoA,4059,5301125,5302163,1038
TrabajoB,4060,5302163,5303686,1523
TrabajoA,4061,5303686,5305189,1503
TrabajoB,4062,5305189,5307180,1991
TrabajoA,4063,5307180,5309175,1995
TrabajoB,4064,5309175,5311169,1994
TrabajoA,4065,5311169,5313164,1995
TrabajoB,4066,5313164,5315161,1997
TrabajoA,4067,5315161,5316666,1505
TrabajoB,4068,5316666,5318662,1996
TrabajoA,4069,5318662,5320657,1995
TrabajoB,4070,5320657,5322648,1991
TrabajoA,4071,5322648,5324646,1998
TrabajoB,4072,5324646,5325791,1145
TrabajoA,4073,5325791,5326879,1088
TrabajoB,4074,5326879,5327916,1037
TrabajoA,4075,5327916,5328953,1037
TrabajoB,4076,5328953,5329990,1037
TrabajoA,4077,5329990,5331027,1037
TrabajoB,4078,5331027,5332178,1151
TrabajoA,4079,5332178,5333310,1132
TrabajoB,4080,5333310,5334382,1072
TrabajoA,4081,5334382,5335468,1086
TrabajoB,4082,5335468,5336629,1161
TrabajoA,4083,5336629,5337673,1044
TrabajoB,4084,5337673,5338743,1070
TrabajoA,4085,5338743,5339833,1090
TrabajoB,4086,5339833,5340928,1095
TrabajoA,4087,5340928,5341967,1039
TrabajoB,4088,5341967,5343007,1040
TrabajoA,4089,5343007,5344047,1040
TrabajoB,4090,5344047,5345087,1040
TrabajoA,4091,5345087,5346127,1040
TrabajoB,4092,5346127,5347202,1075
TrabajoA,4093,5347202,5348365,1163
TrabajoB,4094,5348365,5349482,1117
TrabajoA,4095,5349482,5350566,1084
TrabajoB,4096,5350566,5351641,1075
TrabajoA,4097,5351641,5352729,1088
TrabajoB,4098,5352729,5353851,1122
TrabajoA,4099,5353851,5355400,1549
TrabajoB,4100,5355400,5356901,1501
TrabajoA,4101,5356901,5358895,1994
TrabajoB,4102,5358895,5360889,1994
TrabajoA,4103,5360889,5362395,1506
TrabajoB,4104,5362395,5364390,1995
TrabajoA,4105,5364390,5366384,1994
TrabajoB,4106,5366384,5368377,1993
TrabajoA,4107,5368377,5370375,1998
TrabajoB,4108,5370375,5372368,1993
TrabajoA,4109,5372368,5374361,1993
TrabajoB,4110,5374361,5376355,1994
TrabajoA,4111,5376355,5378353,1998
TrabajoB,4112,5378353,5380351,1998
TrabajoA,4113,5380351,5382339,1988
TrabajoB,4114,5382339,5384338,1999
TrabajoA,4115,5384338,5386330,1992
TrabajoB,4116,5386330,5388329,1999
TrabajoA,4117,5388329,5389455,1126
TrabajoB,4118,5389455,5390548,1093
TrabajoA,4119,5390548,5391660,1112
TrabajoB,4120,5391660,5392692,1032
TrabajoA,4121,5392692,5393741,1049
TrabajoB,4122,5393741,5394909,1168
TrabajoA,4123,5394909,5395941,1032
TrabajoB,4124,5395941,5396977,1036
TrabajoA,4125,5396977,5398012,1035
TrabajoB,4126,5398012,5399077,1065
TrabajoA,4127,5399077,5400112,1035
TrabajoB,4128,5400112,5401201,1089
TrabajoA,4129,5401201,5402263,1062
TrabajoB,4130,5402263,5403325,1062
TrabajoA,4131,5403325,5404447,1122
TrabajoB,4132,5404447,5405476,1029
TrabajoA,4133,5405476,5406508,1032
TrabajoB,4134,5406508,5407540,1032
TrabajoA,4135,5407540,5408585,1045
TrabajoB,4136,5408585,5409671,1086
TrabajoA,4137,5409671,5410734,1063
TrabajoB,4138,5410734,5411768,1034
TrabajoA,4139,5411768,5412804,1036
TrabajoB,4140,5412804,5413838,1034
TrabajoA,4141,5413838,5414903,1065
TrabajoB,4142,5414903,5416018,1115
TrabajoA,4143,5416018,5417133,1115
TrabajoB,4144,5417133,5419130,1997
TrabajoA,4145,5419130,5420632,1502
TrabajoB,4146,5420632,5422627,1995
TrabajoA,4147,5422627,5424622,1995
TrabajoB,4148,5424622,5426618,1996
TrabajoA,4149,5426618,5428612,1994
TrabajoB,4150,5428612,5430606,1994
TrabajoA,4151,5430606,5432600,1994
TrabajoB,4152,5432600,5434594,1994
TrabajoA,4153,5434594,5436588,1994
TrabajoB,4154,5436588,5438589,2001
TrabajoA,4155,5438589,5440133,1544
TrabajoB,4156,5440133,5441367,1234
TrabajoA,4157,5441367,5442428,1061
TrabajoB,4158,5442428,5443491,1063
TrabajoA,4159,5443491,5444555,1064
TrabajoB,4160,5444555,5445586,1031
TrabajoA,4161,5445586,5446619,1033
TrabajoB,4162,5446619,5447652,1033
TrabajoA,4163,5447652,5448678,1026
TrabajoB,4164,5448678,5449701,1023
TrabajoA,4165,5449701,5450733,1032
TrabajoB,4166,5450733,5451794,1061
TrabajoA,4167,5451794,5452883,1089
TrabajoB,4168,5452883,5453933,1050
TrabajoA,4169,5453933,5455043,1110
TrabajoB,4170,5455043,5456309,1266
TrabajoA,4171,5456309,5457377,1068
TrabajoB,4172,5457377,5458421,1044
TrabajoA,4173,5458421,5459441,1020
TrabajoB,4174,5459441,5460495,1054
TrabajoA,4175,5460495,5461502,1007
TrabajoB,4176,5461502,5462529,1027
TrabajoA,4177,5462529,5463584,1055
TrabajoB,4178,5463584,5464645,1061
TrabajoA,4179,5464645,5465704,1059
TrabajoB,4180,5465704,5466737,1033
TrabajoA,4181,5466737,5467798,1061
TrabajoB,4182,5467798,5468900,1102
TrabajoA,4183,5468900,5470901,2001
TrabajoB,4184,5470901,5472898,1997
TrabajoA,4185,5472898,5474890,1992
TrabajoB,4186,5474890,5476886,1996
TrabajoA,4187,5476886,5478884,1998
TrabajoB,4188,5478884,5480878,1994
TrabajoA,4189,5480878,5482873,1995
TrabajoB,4190,5482873,5484869,1996
TrabajoA,4191,5484869,5486252,1383
TrabajoB,4192,5486252,5487728,1476
TrabajoA,4193,5487728,5488818,1090
TrabajoB,4194,5488818,5489848,1030
TrabajoA,4195,5489848,5490892,1044
TrabajoB,4196,5490892,5491923,1031
TrabajoA,4197,5491923,5492967,1044
TrabajoB,4198,5492967,5494009,1042
TrabajoA,4199,5494009,5495049,1040
TrabajoB,4200,5495049,5496086,1037
TrabajoA,4201,5496086,5497160,1074
TrabajoB,4202,5497160,5498218,1058
TrabajoA,4203,5498218,5499288,1070
TrabajoB,4204,5499288,5500385,1097
TrabajoA,4205,5500385,5501536,1151
TrabajoB,4206,5501536,5502667,1131
TrabajoA,4207,5502667,5503707,1040
TrabajoB,4208,5503707,5504743,1036
TrabajoA,4209,5504743,5505785,1042
TrabajoB,4210,5505785,5506830,1045
TrabajoA,4211,5506830,5507873,1043
TrabajoB,4212,5507873,5508949,1076
TrabajoA,4213,5508949,5510042,1093
TrabajoB,4214,5510042,5511094,1052
TrabajoA,4215,5511094,5512129,1035
TrabajoB,4216,5512129,5513204,1075
TrabajoA,4217,5513204,5514302,1098
TrabajoB,4218,5514302,5515419,1117
TrabajoA,4219,5515419,5516432,1013
TrabajoB,4220,5516432,5518432,2000
TrabajoA,4221,5518432,5520427,1995
TrabajoB,4222,5520427,5522421,1994
TrabajoA,4223,5522421,5524416,1995
TrabajoB,4224,5524416,5526409,1993
TrabajoA,4225,5526409,5528408,1999
TrabajoB,4226,5528408,5529955,1547
TrabajoA,4227,5529955,5531093,1138
TrabajoB,4228,5531093,5532124,1031
TrabajoA,4229,5532124,5533222,1098
TrabajoB,4230,5533222,5534258,1036
TrabajoA,4231,5534258,5535292,1034
TrabajoB,4232,5535292,5536329,1037
TrabajoA,4233,5536329,5537377,1048
TrabajoB,4234,5537377,5538401,1024
TrabajoA,4235,5538401,5539500,1099
TrabajoB,4236,5539500,5540595,1095
TrabajoA,4237,5540595,5541651,1056
TrabajoB,4238,5541651,5542745,1094
TrabajoA,4239,5542745,5543848,1103
TrabajoB,4240,5543848,5544912,1064
TrabajoA,4241,5544912,5545941,1029
TrabajoB,4242,5545941,5546974,1033
TrabajoA,4243,5546974,5548006,1032
TrabajoB,4244,5548006,5549313,1307
TrabajoA,4245,5549313,5550348,1035
TrabajoB,4246,5550348,5551413,1065
TrabajoA,4247,5551413,5552545,1132
TrabajoB,4248,5552545,5553611,1066
TrabajoA,4249,5553611,5554729,1118
TrabajoB,4250,5554729,5555841,1112
TrabajoA,4251,5555841,5556915,1074
TrabajoB,4252,5556915,5557946,1031
TrabajoA,4253,5557946,5559941,1995
TrabajoB,4254,5559941,5561454,1513
TrabajoA,4255,5561454,5563449,1995
TrabajoB,4256,5563449,5565443,1994
TrabajoA,4257,5565443,5567428,1985
TrabajoB,4258,5567428,5569430,2002
TrabajoA,4259,5569430,5570497,1067
TrabajoB,4260,5570497,5571697,1200
TrabajoA,4261,5571697,5572729,1032
TrabajoB,4262,5572729,5573820,1091
